longitude,latitude,YR,MO,X,Y,TOT,CR
-73.9662398837387,40.586283175533055,2015.0,3.0,993627.0,152877.0,1.0,BURGLARY
-73.78180355156941,40.668737801789746,2015.0,5.0,1044780.0,182991.0,1.0,BURGLARY
-73.79747615772942,40.68329459013287,2015.0,5.0,1040420.0,188284.0,1.0,BURGLARY
-73.7811160043251,40.67723160249021,2015.0,5.0,1044963.0,186086.0,1.0,BURGLARY
-73.94593215194952,40.757705849035986,2015.0,5.0,999229.0,215334.0,2.0,BURGLARY
-73.90014516918264,40.759772245628916,2015.0,5.0,1011913.0,216098.0,1.0,BURGLARY
-73.87025298027807,40.7562374147886,2015.0,5.0,1020196.0,214821.0,1.0,BURGLARY
-73.86568022066749,40.76137034077043,2015.0,5.0,1021460.0,216693.0,1.0,BURGLARY
-74.08258819441723,40.62465541983934,2015.0,5.0,961324.0,166866.0,1.0,BURGLARY
-74.1978480375111,40.58749294469408,2015.0,5.0,929298.0,153378.0,1.0,BURGLARY
-73.99431160557253,40.711949632483986,2015.0,1.0,985827.0,198659.0,1.0,FELONY ASSAULT
-73.9537888675695,40.608742272676444,2015.0,3.0,997081.0,161061.0,1.0,BURGLARY
-73.99643213024524,40.72034319544366,2015.0,1.0,985239.0,201717.0,1.0,FELONY ASSAULT
-73.9967062798441,40.7208372602152,2015.0,1.0,985163.0,201897.0,1.0,FELONY ASSAULT
-73.98549066880648,40.71921149566857,2015.0,1.0,988272.0,201305.0,1.0,FELONY ASSAULT
-73.98541679248856,40.71061489482593,2015.0,1.0,988293.0,198173.0,1.0,FELONY ASSAULT
-73.98293676438699,40.71843163375971,2015.0,1.0,988980.0,201021.0,1.0,FELONY ASSAULT
-73.99192364048915,40.71249295258922,2015.0,1.0,986489.0,198857.0,1.0,FELONY ASSAULT
-73.98277214064578,40.71332909913575,2015.0,1.0,989026.0,199162.0,1.0,FELONY ASSAULT
-73.99963550932995,40.74371758033342,2015.0,1.0,984351.0,210233.0,1.0,FELONY ASSAULT
-73.99943345647881,40.73889779663959,2015.0,1.0,984407.0,208477.0,1.0,FELONY ASSAULT
-73.94785340095676,40.774929988391705,2015.0,1.0,998693.0,221609.0,1.0,FELONY ASSAULT
-73.94958111299574,40.61029954761998,2015.0,3.0,998249.0,161629.0,1.0,BURGLARY
-73.95102053531089,40.77886458658177,2015.0,1.0,997815.0,223042.0,1.0,FELONY ASSAULT
-73.94603022792586,40.79258328067138,2015.0,1.0,999194.0,228041.0,1.0,FELONY ASSAULT
-73.97296075990711,40.79303464621184,2015.0,1.0,991737.0,228202.0,1.0,FELONY ASSAULT
-73.94757050264178,40.80865436911442,2015.0,1.0,998764.0,233896.0,1.0,FELONY ASSAULT
-73.93964299402487,40.82683151479509,2015.0,1.0,1000954.0,240520.0,1.0,FELONY ASSAULT
-73.94285105283228,40.8190875570089,2015.0,1.0,1000068.0,237698.0,1.0,FELONY ASSAULT
-73.93642380136882,40.83031831757435,2015.0,1.0,1001844.0,241791.0,1.0,FELONY ASSAULT
-73.94107178047531,40.83735273927857,2015.0,1.0,1000556.0,244353.0,1.0,FELONY ASSAULT
-73.9190373363217,40.864492741558244,2015.0,1.0,1006644.0,254246.0,1.0,FELONY ASSAULT
-73.9211533835519,40.82091372331573,2015.0,1.0,1006073.0,238368.0,1.0,FELONY ASSAULT
-73.94198138832448,40.598251794350205,2015.0,3.0,1000362.0,157241.0,1.0,BURGLARY
-73.89839848005805,40.821035899238915,2015.0,1.0,1012371.0,238419.0,2.0,FELONY ASSAULT
-73.89110401937815,40.8231124830794,2015.0,1.0,1014389.0,239178.0,1.0,FELONY ASSAULT
-73.89055493268422,40.816456016499004,2015.0,1.0,1014544.0,236753.0,1.0,FELONY ASSAULT
-73.89289338730536,40.82930624120971,2015.0,1.0,1013891.0,241434.0,1.0,FELONY ASSAULT
-73.90407952519716,40.82508647981817,2015.0,1.0,1010797.0,239893.0,1.0,FELONY ASSAULT
-73.85089033802326,40.824530430898626,2015.0,1.0,1025518.0,239711.0,1.0,FELONY ASSAULT
-73.91890145310786,40.82768612375091,2015.0,1.0,1006694.0,240836.0,1.0,FELONY ASSAULT
-73.91813123097126,40.82815218118492,2015.0,1.0,1006907.0,241006.0,1.0,FELONY ASSAULT
-73.92070620980274,40.826273850069605,2015.0,1.0,1006195.0,240321.0,1.0,FELONY ASSAULT
-73.9189447738748,40.836617452527385,2015.0,1.0,1006679.0,244090.0,1.0,FELONY ASSAULT
-73.94332134724344,40.70807119331739,2015.0,1.0,999964.0,197251.0,1.0,BURGLARY
-73.9860796212757,40.611119477135055,2015.0,3.0,988115.0,161924.0,1.0,BURGLARY
-73.93003734200173,40.83506297374405,2015.0,1.0,1003610.0,243521.0,1.0,FELONY ASSAULT
-73.91424712908278,40.8419360491486,2015.0,1.0,1007977.0,246029.0,1.0,FELONY ASSAULT
-73.92483323290907,40.8225108621701,2015.0,1.0,1005054.0,238949.0,2.0,FELONY ASSAULT
-73.92720940939306,40.82364321028014,2015.0,1.0,1004396.0,239361.0,1.0,FELONY ASSAULT
-73.92112595116134,40.84710649820645,2015.0,1.0,1006072.0,247911.0,1.0,FELONY ASSAULT
-73.9064669085263,40.84890704997976,2015.0,1.0,1010127.0,248571.0,1.0,FELONY ASSAULT
-73.89966497689174,40.853295607709796,2015.0,1.0,1012007.0,250172.0,2.0,FELONY ASSAULT
-73.90933862984554,40.852900143961115,2015.0,1.0,1009331.0,250025.0,1.0,FELONY ASSAULT
-73.90836852226604,40.8460129104447,2015.0,1.0,1009602.0,247516.0,1.0,FELONY ASSAULT
-73.85210141672589,40.8876355026899,2015.0,1.0,1025144.0,262702.0,1.0,FELONY ASSAULT
-73.98159125429248,40.61369620752911,2015.0,3.0,989361.0,162863.0,1.0,BURGLARY
-73.84301332376869,40.87822841807673,2015.0,1.0,1027663.0,259279.0,1.0,FELONY ASSAULT
-73.84401235294519,40.900931094684225,2015.0,1.0,1027372.0,267550.0,1.0,FELONY ASSAULT
-73.88869739692332,40.849201425540485,2015.0,1.0,1015043.0,248684.0,1.0,FELONY ASSAULT
-73.88906062223388,40.8589756676609,2015.0,1.0,1014938.0,252245.0,1.0,FELONY ASSAULT
-73.88880846855304,40.854111810868545,2015.0,1.0,1015010.0,250473.0,2.0,FELONY ASSAULT
-73.88097531545492,40.83989189683292,2015.0,1.0,1017184.0,245295.0,1.0,FELONY ASSAULT
-73.88763561283822,40.84867341247429,2015.0,1.0,1015337.0,248492.0,1.0,FELONY ASSAULT
-73.89017903145754,40.84940046444949,2015.0,1.0,1014633.0,248756.0,1.0,FELONY ASSAULT
-73.87566125979808,40.83871704338725,2015.0,1.0,1018655.0,244869.0,1.0,FELONY ASSAULT
-73.88982154179637,40.855734902855936,2015.0,1.0,1014729.0,251064.0,1.0,FELONY ASSAULT
-73.98174735819362,40.596036214284624,2015.0,3.0,989319.0,156429.0,1.0,BURGLARY
-73.85091467860777,40.86849796689436,2015.0,1.0,1025484.0,255730.0,1.0,FELONY ASSAULT
-73.89166286075796,40.88376548836497,2015.0,1.0,1014207.0,261276.0,1.0,FELONY ASSAULT
-73.8974504703159,40.866490184005414,2015.0,1.0,1012614.0,254980.0,1.0,FELONY ASSAULT
-73.98397043728536,40.57535995870555,2015.0,1.0,988703.0,148896.0,1.0,FELONY ASSAULT
-73.9770084756821,40.59656236518487,2015.0,1.0,990635.0,156621.0,2.0,FELONY ASSAULT
-73.99646740158595,40.59939175269565,2015.0,1.0,985231.0,157651.0,1.0,FELONY ASSAULT
-73.98161516913478,40.605330076693384,2015.0,1.0,989355.0,159815.0,2.0,FELONY ASSAULT
-73.91970231737777,40.661088589558,2015.0,1.0,1006528.0,180139.0,2.0,FELONY ASSAULT
-73.94820914039033,40.651772700158794,2015.0,1.0,998621.0,176739.0,1.0,FELONY ASSAULT
-73.91738411636032,40.65866605110596,2015.0,1.0,1007172.0,179257.0,1.0,FELONY ASSAULT
-73.99050764231737,40.599918416082346,2015.0,3.0,986886.0,157843.0,1.0,BURGLARY
-73.94464988257707,40.654499356108985,2015.0,1.0,999608.0,177733.0,1.0,FELONY ASSAULT
-74.0222820608631,40.6178648627055,2015.0,1.0,978064.0,164382.0,1.0,FELONY ASSAULT
-74.02978349845822,40.614371787107075,2015.0,1.0,975981.0,163110.0,1.0,FELONY ASSAULT
-73.90861739223969,40.63064613442976,2015.0,1.0,1009615.0,169051.0,1.0,FELONY ASSAULT
-73.9572129423718,40.61588006357326,2015.0,1.0,996129.0,163661.0,1.0,FELONY ASSAULT
-73.96068057007984,40.61147865258295,2015.0,1.0,995167.0,162057.0,1.0,FELONY ASSAULT
-73.96274572055412,40.64770506908153,2015.0,1.0,994588.0,175255.0,1.0,FELONY ASSAULT
-73.9629370381603,40.65360641420078,2015.0,1.0,994534.0,177405.0,2.0,FELONY ASSAULT
-73.94338755299096,40.664091749698166,2015.0,1.0,999956.0,181228.0,1.0,FELONY ASSAULT
-73.93536728325482,40.668050983283536,2015.0,1.0,1002180.0,182672.0,1.0,FELONY ASSAULT
-73.93738875066936,40.62664428446569,2015.0,3.0,1001630.0,167586.0,1.0,BURGLARY
-73.93812512053093,40.6561538794072,2015.0,1.0,1001418.0,178337.0,4.0,FELONY ASSAULT
-73.9823290990049,40.65648755920161,2015.0,1.0,989153.0,178453.0,1.0,FELONY ASSAULT
-73.90656687835418,40.6645096457527,2015.0,1.0,1010171.0,181389.0,1.0,FELONY ASSAULT
-73.9074523990972,40.66277291576417,2015.0,1.0,1009926.0,180756.0,1.0,FELONY ASSAULT
-73.88893901150519,40.66552327019668,2015.0,1.0,1015061.0,181764.0,1.0,FELONY ASSAULT
-73.87388962666151,40.67707699979658,2015.0,1.0,1019230.0,185979.0,1.0,FELONY ASSAULT
